2.0358596321     23.200
2.07827926971     24.000
2.08504028379     25.800
2.08819514361     24.000
2.09717228731     22.000
2.12206946113     25.800
2.12748928363     24.000
2.14149072053     25.200
2.15460995429     25.000
2.15759211132     25.300
2.16345727598     24.200
2.18057637851     25.100
2.18362619369     23.000
2.18495902218     24.700
2.19506814539     24.600
2.23047033042     24.300
2.24430312834     21.000
2.24848705971     24.000
2.26819263534     24.100
2.30247518855     26.000
2.31437886832     26.800
2.31437886832     24.800
2.32333237152     24.700
2.32439263986     28.200
2.32652719357     19.000
2.35793888128     22.700
2.39350614795     22.500
2.42997543343     22.100
2.50298236876     22.200
2.51292897557     19.860
2.70553494145     16.300
2.70735593005     19.210
2.77084469909     17.200
2.78268071119     17.000
2.97541666098     15.200
2.98160350574     15.320
3.08091799898     13.500
3.12519399106     11.600
3.31098329326     14.400
3.36628495108     12.700
3.43565511265     10.000
3.50630757478     11.990
3.622106987     10.000
3.63108682185     11.500
3.78158885471     11.470
3.83048044906     11.790
3.83050475782     10.600
3.85956965956     11.400
3.88504634637     8.0000
3.89712467471     9.7000
3.89712467471     9.8000
4.13490003476     10.800
4.2242891494     8.7400
4.29014182     11.710
4.29014182     9.8000
4.31187490837     10.100
4.33350167795     10.840
4.35718727985     10.800
4.4171543452     8.6000
4.52232850161     10.000
4.52359471318     10.200
4.54629445813     10.200
4.70616200591     11.040
4.72601938361     9.9000
4.93926203796     9.8700
4.93926203796     9.8500
4.95819927491     10.400
5.08881146457     10.890
5.16198057519     8.8700
5.44493012419     10.480
5.46363829733     11.000
5.47928079312     8.1300
5.49637629494     9.7000
5.56423731384     9.2000
5.56423731384     8.7500
5.68105866318     9.3600
5.76306309502     9.7400
6.06463738218     10.200
6.11090166018     8.5900
6.12624585128     8.7000
6.15682009579     9.4000
6.21751979451     9.6400
6.27763540601     9.0000
6.48367130823     8.0000
6.52697922638     8.1500
6.78104194602     8.3000
6.84994849649     8.3000
6.91817092307     8.8000
6.93173508305     8.0200
7.1452705676     9.8000
7.31419129073     7.9600
7.59151887249     8.2000
7.62855683214     7.7000
7.68989114349     7.8700
8.02472039985     7.6600
8.35740034     7.7000
8.55739762609     7.6000
8.83830611561     7.5200
9.31458929668     7.4000
9.78692036406     7.6100
9.78692036406     7.0000
9.78692036406     7.5600
9.84436962368     7.4800
9.98654799288     7.3300
10.2007091395     7.2300
10.4375174567     7.2100
10.5271800343     7.4900
10.7042534638     6.6000
10.7218000464     7.2500
11.0072830138     6.8900
11.2270995779     7.0700
11.4836928775     6.8600
11.5326977652     6.8600
11.5489854511     7.4100
11.5489854511     7.1000
13.7759030795     7.0700
13.7759030795     7.0800
13.9116980562     6.9000
16.2779953519     7.0000
16.6773154367     6.8500
16.845555413     6.9700
18.1871368324     7.0600
19.4363410368     6.8700
19.4363410368     6.9500
19.6766676957     6.9200
19.6766676957     6.9200
21.7202790572     6.7800
23.5217245998     6.7000
23.5217245998     6.8200
23.5217245998     6.8000
23.5217245998     6.8100
23.7859195451     7.2900
23.7859195451     7.8900
23.9041825042     7.2000
30.428066783     6.8000
30.628250771     6.9000
30.628250771     7.3900
30.628250771     7.0000
30.628250771     6.7500
44.9414132733     7.4500
44.9414132733     7.5000
52.8486845194     7.7900
52.8486845194     7.5600
52.8486845194     7.6000
52.8486845194     7.1700
62.3574340248     7.5100
62.5576211439     7.7700
7006.46571156     25.4302
8007.21685526     27.10001
